_runtime,_step,_timestamp,cumulative_pcs,depth/max,depth/mean,novelty/global_frontier,novelty/global_mean,novelty/group_mean,reward/max,reward/mean,reward/std,train/completion_length,train/epoch,train/global_step,train/grad_norm,train/kl,train/learning_rate,train/loss,train/reward,train/reward_std,train/rewards/reward_fn,valid_rate,verdict/accepted,verdict/crash,verdict/encode_fail,verdict/error,verdict/rejected
5435.863683181,172,1780910627.3226373,4807,3833,1351.375,4572,0.005198075580639429,0.0628656822292556,1.1149390175027203,0.2734678747416801,0.3845279462306385,512,0.0173,173,0.48021239042282104,0.04809138923883438,4.9713333333333336e-06,0.0024045556783676147,0.2124062180519104,0.32388463616371155,0.2124062180519104,0.1875,3,0,0,0,13
5467.451122049,173,1780910658.910259,4807,3833,1329.8125,4572,0.004953771838630577,0.03146325283598251,1.0488091827448103,0.21240621781356844,0.3135999407567719,512,0.0174,174,0.6918716430664062,0.046565376222133636,4.9711666666666665e-06,0.002328246831893921,0.2080669403076172,0.3251781761646271,0.2080669403076172,0.125,2,0,0,0,14
5499.220228978,174,1780910690.679382,4807,3833,1290.9375,4572,0.00509087074063849,0.03032562241747769,1.06289019932462,0.20806694253273958,0.3148524006385648,512,0.0175,175,0.9618745446205139,0.0496211051940918,4.971e-06,0.002481013536453247,0.1446792483329773,0.23434790968894958,0.1446792483329773,0.125,2,0,0,0,14
5531.043116056,175,1780910722.502228,4807,3833,1184.75,4572,0.011490920965592377,0,1.0229818419311847,0.14467925580684565,0.2269063874928679,512,0.0176,176,0.4778609573841095,0.04076189547777176,4.970833333333333e-06,0.002038046717643738,0.2073526382446289,0.3310403525829315,0.2073526382446289,0.0625,1,0,0,0,15
5562.8939386,176,1780910754.353006,4807,3833,1269.0625,4572,0.005652932507691789,0.0435627973615917,1.0793814323266568,0.2073526474984003,0.32052842759589556,512,0.0177,177,1.2157399654388428,0.047800857573747635,4.970666666666667e-06,0.0023901015520095825,0.15572181344032288,0.2309633195400238,0.15572181344032288,0.125,2,0,0,0,14
5594.635998248,177,1780910786.0951214,4807,3833,1323.3125,4572,0.007710211352350996,0,1.015420422704702,0.1557217988557775,0.22362925803462697,512,0.0178,178,0.48225489258766174,0.046351123601198196,4.9705e-06,0.0023175179958343506,0.14566285908222198,0.23191267251968384,0.14566285908222198,0.0625,1,0,0,0,15
5626.427817945,178,1780910817.8869116,4807,3833,1202.5625,4572,0.007345725544824345,0,1.0146914510896488,0.14566286740194728,0.22454848246322526,512,0.0179,179,1.636804223060608,0.050236038863658905,4.970333333333334e-06,0.00251181423664093,0.08923493325710297,0.017389047890901566,0.08923493325710297,0.0625,1,0,0,0,15
5658.23379697,179,1780910849.6928923,4807,3833,1140.125,4572,0,0,0.1476128358987738,0.08923493347247587,0.016836873209922804,512,0.018,180,0.7366108894348145,0.05317623168230057,4.970166666666667e-06,0.002658829092979431,0.145865797996521,0.23111745715141296,0.145865797996521,0,0,0,0,0,16
5689.949335126,180,1780910881.4084983,4807,3833,1196.25,4572,0.006034150410040432,0,1.0120683008200808,0.14586580023877135,0.2237785178982681,512,0.0181,181,0.49352046847343445,0.05420798808336258,4.970000000000001e-06,0.002710402011871338,0.14345967769622803,0.23095794022083282,0.14345967769622803,0.0625,1,0,0,0,15
5721.860953117,181,1780910913.3200514,4807,3833,1164.125,4572,0.0044736585522162095,0,1.0089473171044325,0.14345967692507974,0.22362404629823088,512,0.0182,182,0.6000994443893433,0.055660273879766464,4.969833333333334e-06,0.0027830079197883606,0.20872345566749573,0.32545235753059387,0.20872345566749573,0.0625,1,0,0,0,15
5753.4475043,182,1780910944.906634,4808,3833,1286.9375,4573,0.005781332187883034,0.03051815483357731,1.0551585810786,0.20872344703983214,0.315117876296224,512,0.0183,183,0.8240968585014343,0.03933929651975632,4.9696666666666675e-06,0.0019673705101013184,0.08494488894939423,0.008336137980222702,0.08494488894939423,0.125,2,0,0,0,14
5785.262333227,183,1780910976.7214677,4808,3833,1085.3125,4573,0,0,0.09713018523349856,0.0849448865118706,0.00807142962989048,512,0.0184,184,0.7387601733207703,0.04616165533661842,4.9695000000000004e-06,0.0023080408573150635,0.2097800076007843,0.33034852147102356,0.2097800076007843,0,0,0,0,0,16
5817.023475661,184,1780911008.482588,4809,3833,1290.375,4573,0.004977580772902673,0.04531340795461737,1.085862496866765,0.20978001653062614,0.3198585777936002,512,0.0185,185,0.5974605679512024,0.048666320741176605,4.969333333333333e-06,0.002433307468891144,0.2085244357585907,0.3342035412788391,0.2085244357585907,0.125,2,0,0,0,14
5848.360260179,185,1780911039.8194022,4809,3833,1291.0625,4573,0.008943489146578654,0.04643430735319881,1.0796584675725522,0.20852444194764164,0.3235911968947191,512,0.0186,186,0.5951394438743591,0.055756568908691406,4.969166666666667e-06,0.0027876868844032288,0.09189113974571228,0.02455221675336361,0.09189113974571228,0.125,2,0,0,0,14
5879.563008833,186,1780911071.022099,4809,3833,1174.0625,4573,0,0,0.1786068353769893,0.09189114270806158,0.023772581944193995,512,0.0187,187,0.514280378818512,0.04435897618532181,4.969e-06,0.0022178925573825836,0.08955289423465729,0.009676502086222172,0.08955289423465729,0,0,0,0,0,16
5910.931604292,187,1780911102.390677,4809,3833,1144.1875,4573,0,0,0.10229585181320115,0.08955289590399165,0.009369233246971883,512,0.0188,188,0.7345907688140869,0.04798994958400726,4.968833333333334e-06,0.0023995786905288696,0.09242923557758331,0.02525775320827961,0.09242923557758331,0,0,0,0,0,16
5942.42868321,188,1780911133.887822,4809,3833,1180.9375,4573,0,0,0.18150273936864075,0.09242923297678059,0.02445571287495276,512,0.0189,189,0.5063039064407349,0.051515400409698486,4.968666666666667e-06,0.0025757700204849243,0.14248108863830566,0.23144520819187164,0.14248108863830566,0,0,0,0,0,16
5973.884469688,189,1780911165.34358,4809,3833,1169,4573,0.004941322657392693,0,1.0098826453147853,0.14248108823851377,0.2240958509015868,512,0.019,190,0.49569088220596313,0.04802658408880234,4.968500000000001e-06,0.002401411533355713,0.20718222856521606,0.32577186822891235,0.20718222856521606,0.0625,1,0,0,0,15
6005.169459609,190,1780911196.628509,4809,3833,1275.1875,4573,0.004655033077643078,0.031828788214470605,1.0635590394888081,0.20718220808763624,0.31542724475949446,512,0.0191,191,0.9004697203636169,0.05463193356990814,4.968333333333334e-06,0.002731718122959137,0.08479813486337662,0.008115114644169807,0.08479813486337662,0.125,2,0,0,0,14
6036.890843569,191,1780911228.3499196,4809,3833,1083.4375,4573,0,0,0.0954082963735977,0.08479813462040178,0.007857426032270659,512,0.0192,192,0.4701177179813385,0.052695728838443756,4.968166666666668e-06,0.002634771168231964,0.20843349397182465,0.32808926701545715,0.20843349397182465,0,0,0,0,0,16
6068.149970234,192,1780911259.6090562,4809,3833,1275.625,4573,0.004622040973114373,0.0390874578386651,1.0739763991291005,0.20843349830405355,0.31767105993597694,512,0.0193,193,0.5301245450973511,0.03573034703731537,4.9680000000000005e-06,0.0017865076661109924,0.20835846662521362,0.3295588493347168,0.20835846662521362,0.125,2,0,0,0,14
6099.592157443,193,1780911291.051001,4809,3833,1264.75,4573,0.0048465617701043354,0.04242116524427963,1.0721149502302152,0.20835846820085258,0.3190939504423892,512,0.0194,194,0.48157021403312683,0.03819672763347626,4.967833333333334e-06,0.001909792423248291,0.14768192172050476,0.230181485414505,0.14768192172050476,0.125,2,0,0,0,14
6130.743450521,194,1780911322.2025583,4809,3833,1224.25,4573,0.00463573274423496,0,1.00927146548847,0.14768193202480606,0.22287224937355843,512,0.0195,195,0.5442619323730469,0.042830243706703186,4.967666666666667e-06,0.0021415352821350098,0.15041182935237885,0.23022179305553436,0.15041182935237885,0.0625,1,0,0,0,15
6162.291389221,195,1780911353.7504601,4809,3833,1257.4375,4573,0.0044425259949013775,0,1.0088850519898027,0.1504118250110376,0.2229112909639802,502.75,0.0196,196,0.47673913836479187,0.039298832416534424,4.9675e-06,0.0019650161266326904,0.26884400844573975,0.39404019713401794,0.26884400844573975,0.0625,1,0,0,0,15
6193.741726431,196,1780911385.2008197,4809,3833,1311.75,4573,0.004520685501097541,0.0533869765137349,1.098928927107757,0.2688439793909092,0.38152776995185084,512,0.0197,197,0.801661491394043,0.04984218627214432,4.967333333333334e-06,0.0024920254945755005,0.09373532235622406,0.023562440648674965,0.09373532235622406,0.1875,3,0,0,0,13
6225.356718835,197,1780911416.8158572,4809,3833,1197.625,4573,0,0,0.1753978606835377,0.09373532481085312,0.022814236564327284,512,0.0198,198,0.4655444025993347,0.04022515192627907,4.967166666666667e-06,0.0020112544298171997,0.21093085408210754,0.33895230293273926,0.21093085408210754,0,0,0,0,0,16
6256.782733003,198,1780911448.2418983,4809,3833,1286.3125,4573,0.006088735332785893,0.06556419317186477,1.128464443689024,0.21093085694915517,0.3281891492099663,512,0.0199,199,0.5704153180122375,0.036174237728118896,4.967e-06,0.0018087252974510193,0.27379629015922546,0.4010595977306366,0.27379629015922546,0.125,2,0,0,0,14
6288.174987124,199,1780911479.634097,4809,3833,1366.0625,4573,0.0058128148317134545,0.07024926460723459,1.0949923327986786,0.27379629874149386,0.3883242768989639,512,0.02,200,1.0025156736373901,0.03869471698999405,4.966833333333334e-06,0.0019347518682479858,0.2660554349422455,0.3891545534133911,0.2660554349422455,0.1875,3,0,0,0,13
6320.290949413,200,1780911511.7500925,4809,3833,1305.625,4573,0.004210988058744535,0.04122125221900372,1.0988066541561896,0.2660554311675145,0.376797240546252,512,0.0201,201,0.5940553545951843,0.04375442489981651,4.966666666666667e-06,0.0021878033876419067,0.20481771230697632,0.3229080140590668,0.20481771230697632,0.1875,3,0,0,0,13
6352.002096292,201,1780911543.4611855,4809,3833,1269.125,4573,0.00448555861811443,0.022800274542674727,1.0335242042277293,0.20481769321316648,0.3126543482539505,512,0.0202,202,0.9203894138336182,0.038716502487659454,4.9665e-06,0.001935809850692749,0.21534934639930725,0.3501247763633728,0.21534934639930725,0.125,2,0,0,0,14
6383.724120556,202,1780911575.1832411,4836,3833,1312.625,4600,0.01774797648030543,0.07626298307659542,1.1363438539359132,0.21534933478445772,0.339006864720176,512,0.0203,203,0.6443659067153931,0.046516746282577515,4.966333333333334e-06,0.00232580304145813,0.20984476804733276,0.32940563559532166,0.20984476804733276,0.125,2,0,0,0,14
6415.622972364,203,1780911607.082065,4836,3833,1287,4600,0.004226642672886345,0.044633207701389524,1.07702459242586,0.20984478632434686,0.31894563668885273,512,0.0204,204,0.6334121823310852,0.04793523997068405,4.966166666666667e-06,0.00239679217338562,0.21118341386318207,0.33030766248703003,0.21118341386318207,0.125,2,0,0,0,14
6446.945085244,204,1780911638.4041831,4836,3833,1335.3125,4600,0.006300493320392281,0.044424423743795474,1.0685757869087213,0.21118342023232764,0.3198190363807248,512,0.0205,205,0.6674171090126038,0.04307664930820465,4.966e-06,0.0021539628505706787,0.09328039735555649,0.024222249165177345,0.09328039735555649,0.125,2,0,0,0,14
6478.347319619,205,1780911669.8064015,4836,3833,1191.8125,4600,0,0,0.17758935559613878,0.09328039394729976,0.023453092418359946,512,0.0206,206,0.44038817286491394,0.044401176273822784,4.965833333333333e-06,0.002220042049884796,0.14374396204948425,0.2306537926197052,0.14374396204948425,0,0,0,0,0,16
6510.110630031,206,1780911701.569719,4836,3833,1166.3125,4600,0.004047735231839188,0,1.0080954704636784,0.14374396586041088,0.2233295809775641,512,0.0207,207,3.1501524448394775,0.04284899681806564,4.965666666666667e-06,0.00214240700006485,0.09200365096330643,0.02440355159342289,0.09200365096330643,0.0625,1,0,0,0,15
6532.540593206,207,1780911701.5701685,4836,3833,1175.5,4600,0,0,0.17837203235063917,0.092003652491521,0.023628640487482696,,,207,,,,,,,,0,0,0,0,0,16
